timestamp,machine,gpu_name,driver,sm_clock_mhz,mem_clock_mhz,compute_mode,ecc,mig,clocks_locked,toolkit,git_commit,git_dirty,kernel,variant,mode,shape,dtype,bytes,flops,samples,min_ms,p10_ms,median_ms,p90_ms,max_ms,achieved_gbps,achieved_tflops
2026-09-14T09:55:23+00:00,h20,NVIDIA H20-3e,590.44.01,1830,3201,Default,Enabled,Disabled,yes,13.3,9db963657e82d071b8a4aaf2dca349e0b6080796,no,00-template,baseline,cold,n=67108864,fp32,805306368,134217728,50,0.350624,0.350816,0.351392,0.351782,0.352064,2291.761,0.3820
2026-09-14T09:55:23+00:00,h20,NVIDIA H20-3e,590.44.01,1830,3201,Default,Enabled,Disabled,yes,13.3,9db963657e82d071b8a4aaf2dca349e0b6080796,no,00-template,baseline,hot,n=67108864,fp32,805306368,134217728,50,0.344659,0.344699,0.344776,0.344823,0.344875,2335.738,0.3893
2026-09-14T09:55:23+00:00,h20,NVIDIA H20-3e,590.44.01,1830,3201,Default,Enabled,Disabled,yes,13.3,9db963657e82d071b8a4aaf2dca349e0b6080796,no,00-template,optimized,cold,n=67108864,fp32,805306368,134217728,50,0.199424,0.200464,0.202048,0.204624,0.206272,3985.718,0.6643
2026-09-14T09:55:23+00:00,h20,NVIDIA H20-3e,590.44.01,1830,3201,Default,Enabled,Disabled,yes,13.3,9db963657e82d071b8a4aaf2dca349e0b6080796,no,00-template,optimized,hot,n=67108864,fp32,805306368,134217728,50,0.194947,0.195364,0.195778,0.196423,0.196771,4113.365,0.6856
