timestamp,machine,gpu_name,driver,cuda_compat,sm_clock_mhz,mem_clock_mhz,compute_mode,ecc,mig,clocks_locked,toolkit,git_commit,git_dirty,kernel,variant,mode,shape,dtype,bytes,flops,samples,min_ms,p10_ms,median_ms,p90_ms,max_ms,achieved_gbps,achieved_tflops
2026-09-15T04:06:17+00:00,h200,NVIDIA H200,595.71.05,,1980,3201,Default,Enabled,Disabled,no,13.3,fbe8733ad486ff4224df7b2eef66f247e57ee404,no,01-execution-model,read,cold,buf=256MiB,fp32,268435456,0,30,0.073952,0.074077,0.075424,0.076096,0.076512,3559.019,0.0000
2026-09-15T04:06:17+00:00,h200,NVIDIA H200,595.71.05,,1980,3201,Default,Enabled,Disabled,no,13.3,fbe8733ad486ff4224df7b2eef66f247e57ee404,no,01-execution-model,read,hot,buf=256MiB,fp32,268435456,0,30,0.062794,0.062855,0.062963,0.063095,0.063112,4263.384,0.0000
2026-09-15T04:06:17+00:00,h200,NVIDIA H200,595.71.05,,1980,3201,Default,Enabled,Disabled,no,13.3,fbe8733ad486ff4224df7b2eef66f247e57ee404,no,01-execution-model,copy,cold,buf=256MiB,fp32,536870912,0,30,0.136288,0.136829,0.137696,0.138726,0.139168,3898.958,0.0000
2026-09-15T04:06:17+00:00,h200,NVIDIA H200,595.71.05,,1980,3201,Default,Enabled,Disabled,no,13.3,fbe8733ad486ff4224df7b2eef66f247e57ee404,no,01-execution-model,copy,hot,buf=256MiB,fp32,536870912,0,30,0.132693,0.132745,0.132814,0.132953,0.133040,4042.277,0.0000
2026-09-15T04:06:17+00:00,h200,NVIDIA H200,595.71.05,,1980,3201,Default,Enabled,Disabled,no,13.3,fbe8733ad486ff4224df7b2eef66f247e57ee404,no,01-execution-model,write,cold,buf=256MiB,fp32,268435456,0,30,0.063424,0.063638,0.065296,0.066333,0.067328,4111.055,0.0000
2026-09-15T04:06:17+00:00,h200,NVIDIA H200,595.71.05,,1980,3201,Default,Enabled,Disabled,no,13.3,fbe8733ad486ff4224df7b2eef66f247e57ee404,no,01-execution-model,write,hot,buf=256MiB,fp32,268435456,0,30,0.060952,0.060979,0.061034,0.061228,0.061386,4398.130,0.0000
